mes,Bola1,count_MM_bola1,Bola2,count_MM_bola2,Bola3,count_MM_bola3,Bola4,count_MM_bola4,Bola5,count_MM_bola5,Bola6,count_MM_bola6
01,0,0,0,0,0,0,13,2,0,0,0,0
01,0,0,0,0,0,0,14,1,0,0,0,0
01,0,0,0,0,0,0,15,2,0,0,0,0
01,0,0,0,0,0,0,16,2,0,0,0,0
01,0,0,0,0,0,0,17,1,0,0,0,0
01,0,0,0,0,0,0,18,3,0,0,0,0
01,0,0,0,0,0,0,19,3,0,0,0,0
01,0,0,0,0,0,0,20,3,0,0,0,0
01,0,0,0,0,0,0,21,3,0,0,0,0
01,0,0,0,0,0,0,22,3,0,0,0,0
01,0,0,0,0,0,0,23,5,0,0,0,0
01,0,0,0,0,0,0,24,7,0,0,0,0
01,0,0,0,0,0,0,25,9,0,0,0,0
01,0,0,0,0,0,0,26,5,0,0,0,0
01,0,0,0,0,0,0,27,10,0,0,0,0
01,0,0,0,0,0,0,28,4,0,0,0,0
01,0,0,0,0,0,0,29,4,0,0,0,0
01,0,0,0,0,0,0,30,13,0,0,0,0
01,0,0,0,0,0,0,31,8,0,0,0,0
01,0,0,0,0,0,0,32,10,0,0,0,0
01,0,0,0,0,0,0,33,9,0,0,0,0
01,0,0,0,0,0,0,34,6,0,0,0,0
01,0,0,0,0,0,0,35,11,0,0,0,0
01,0,0,0,0,0,0,36,6,0,0,0,0
01,0,0,0,0,0,0,37,9,0,0,0,0
01,0,0,0,0,0,0,38,11,0,0,0,0
01,0,0,0,0,0,0,39,6,0,0,0,0
01,0,0,0,0,0,0,40,8,0,0,0,0
01,0,0,0,0,0,0,41,10,0,0,0,0
01,0,0,0,0,0,0,42,9,0,0,0,0
01,0,0,0,0,0,0,43,8,0,0,0,0
01,0,0,0,0,0,0,44,11,0,0,0,0
01,0,0,0,0,0,0,45,8,0,0,0,0
01,0,0,0,0,0,0,46,8,0,0,0,0
01,0,0,0,0,0,0,47,7,0,0,0,0
01,0,0,0,0,0,0,48,2,0,0,0,0
01,0,0,0,0,0,0,49,5,0,0,0,0
01,0,0,0,0,0,0,50,5,0,0,0,0
01,0,0,0,0,0,0,52,3,0,0,0,0
01,0,0,0,0,0,0,53,4,0,0,0,0
01,0,0,0,0,0,0,54,2,0,0,0,0
01,0,0,0,0,0,0,56,1,0,0,0,0
01,0,0,0,0,0,0,57,1,0,0,0,0
02,0,0,0,0,0,0,10,1,0,0,0,0
02,0,0,0,0,0,0,11,1,0,0,0,0
02,0,0,0,0,0,0,13,1,0,0,0,0
02,0,0,0,0,0,0,14,4,0,0,0,0
02,0,0,0,0,0,0,15,2,0,0,0,0
02,0,0,0,0,0,0,16,3,0,0,0,0
02,0,0,0,0,0,0,17,3,0,0,0,0
02,0,0,0,0,0,0,18,5,0,0,0,0
02,0,0,0,0,0,0,19,5,0,0,0,0
02,0,0,0,0,0,0,20,2,0,0,0,0
02,0,0,0,0,0,0,21,8,0,0,0,0
02,0,0,0,0,0,0,22,2,0,0,0,0
02,0,0,0,0,0,0,23,1,0,0,0,0
02,0,0,0,0,0,0,24,5,0,0,0,0
02,0,0,0,0,0,0,25,5,0,0,0,0
02,0,0,0,0,0,0,26,5,0,0,0,0
02,0,0,0,0,0,0,27,8,0,0,0,0
02,0,0,0,0,0,0,28,5,0,0,0,0
02,0,0,0,0,0,0,29,6,0,0,0,0
02,0,0,0,0,0,0,30,8,0,0,0,0
02,0,0,0,0,0,0,31,7,0,0,0,0
02,0,0,0,0,0,0,32,8,0,0,0,0
02,0,0,0,0,0,0,33,8,0,0,0,0
02,0,0,0,0,0,0,34,7,0,0,0,0
02,0,0,0,0,0,0,35,11,0,0,0,0
02,0,0,0,0,0,0,36,9,0,0,0,0
02,0,0,0,0,0,0,37,6,0,0,0,0
02,0,0,0,0,0,0,38,5,0,0,0,0
02,0,0,0,0,0,0,39,4,0,0,0,0
02,0,0,0,0,0,0,40,6,0,0,0,0
02,0,0,0,0,0,0,41,10,0,0,0,0
02,0,0,0,0,0,0,42,5,0,0,0,0
02,0,0,0,0,0,0,43,7,0,0,0,0
02,0,0,0,0,0,0,44,11,0,0,0,0
02,0,0,0,0,0,0,45,9,0,0,0,0
02,0,0,0,0,0,0,46,13,0,0,0,0
02,0,0,0,0,0,0,47,5,0,0,0,0
02,0,0,0,0,0,0,48,2,0,0,0,0
02,0,0,0,0,0,0,49,2,0,0,0,0
02,0,0,0,0,0,0,50,2,0,0,0,0
02,0,0,0,0,0,0,52,2,0,0,0,0
02,0,0,0,0,0,0,53,2,0,0,0,0
02,0,0,0,0,0,0,54,7,0,0,0,0
02,0,0,0,0,0,0,55,4,0,0,0,0
02,0,0,0,0,0,0,56,1,0,0,0,0
02,0,0,0,0,0,0,57,1,0,0,0,0
03,0,0,0,0,0,0,8,1,0,0,0,0
03,0,0,0,0,0,0,9,1,0,0,0,0
03,0,0,0,0,0,0,11,2,0,0,0,0
03,0,0,0,0,0,0,12,2,0,0,0,0
03,0,0,0,0,0,0,14,1,0,0,0,0
03,0,0,0,0,0,0,15,1,0,0,0,0
03,0,0,0,0,0,0,16,1,0,0,0,0
03,0,0,0,0,0,0,17,6,0,0,0,0
03,0,0,0,0,0,0,18,5,0,0,0,0
03,0,0,0,0,0,0,19,4,0,0,0,0
03,0,0,0,0,0,0,20,3,0,0,0,0
03,0,0,0,0,0,0,21,6,0,0,0,0
03,0,0,0,0,0,0,22,3,0,0,0,0
03,0,0,0,0,0,0,23,4,0,0,0,0
03,0,0,0,0,0,0,24,4,0,0,0,0
03,0,0,0,0,0,0,25,5,0,0,0,0
03,0,0,0,0,0,0,26,6,0,0,0,0
03,0,0,0,0,0,0,27,7,0,0,0,0
03,0,0,0,0,0,0,28,7,0,0,0,0
03,0,0,0,0,0,0,29,7,0,0,0,0
03,0,0,0,0,0,0,30,8,0,0,0,0
03,0,0,0,0,0,0,31,9,0,0,0,0
03,0,0,0,0,0,0,32,13,0,0,0,0
03,0,0,0,0,0,0,33,8,0,0,0,0
03,0,0,0,0,0,0,34,12,0,0,0,0
03,0,0,0,0,0,0,35,13,0,0,0,0
03,0,0,0,0,0,0,36,5,0,0,0,0
03,0,0,0,0,0,0,37,7,0,0,0,0
03,0,0,0,0,0,0,38,4,0,0,0,0
03,0,0,0,0,0,0,39,9,0,0,0,0
03,0,0,0,0,0,0,40,8,0,0,0,0
03,0,0,0,0,0,0,41,10,0,0,0,0
03,0,0,0,0,0,0,42,5,0,0,0,0
03,0,0,0,0,0,0,43,7,0,0,0,0
03,0,0,0,0,0,0,44,7,0,0,0,0
03,0,0,0,0,0,0,45,6,0,0,0,0
03,0,0,0,0,0,0,46,12,0,0,0,0
03,0,0,0,0,0,0,47,5,0,0,0,0
03,0,0,0,0,0,0,48,8,0,0,0,0
03,0,0,0,0,0,0,49,6,0,0,0,0
03,0,0,0,0,0,0,50,4,0,0,0,0
03,0,0,0,0,0,0,51,5,0,0,0,0
03,0,0,0,0,0,0,52,7,0,0,0,0
03,0,0,0,0,0,0,53,2,0,0,0,0
03,0,0,0,0,0,0,54,4,0,0,0,0
03,0,0,0,0,0,0,57,1,0,0,0,0
04,0,0,0,0,0,0,12,1,0,0,0,0
04,0,0,0,0,0,0,13,1,0,0,0,0
04,0,0,0,0,0,0,15,1,0,0,0,0
04,0,0,0,0,0,0,16,3,0,0,0,0
04,0,0,0,0,0,0,17,3,0,0,0,0
04,0,0,0,0,0,0,18,2,0,0,0,0
04,0,0,0,0,0,0,19,7,0,0,0,0
04,0,0,0,0,0,0,20,3,0,0,0,0
04,0,0,0,0,0,0,21,3,0,0,0,0
04,0,0,0,0,0,0,22,6,0,0,0,0
04,0,0,0,0,0,0,23,6,0,0,0,0
04,0,0,0,0,0,0,24,5,0,0,0,0
04,0,0,0,0,0,0,25,7,0,0,0,0
04,0,0,0,0,0,0,26,5,0,0,0,0
04,0,0,0,0,0,0,27,6,0,0,0,0
04,0,0,0,0,0,0,28,6,0,0,0,0
04,0,0,0,0,0,0,29,6,0,0,0,0
04,0,0,0,0,0,0,30,11,0,0,0,0
04,0,0,0,0,0,0,31,9,0,0,0,0
04,0,0,0,0,0,0,32,3,0,0,0,0
04,0,0,0,0,0,0,33,10,0,0,0,0
04,0,0,0,0,0,0,34,10,0,0,0,0
04,0,0,0,0,0,0,35,9,0,0,0,0
04,0,0,0,0,0,0,36,10,0,0,0,0
04,0,0,0,0,0,0,37,9,0,0,0,0
04,0,0,0,0,0,0,38,12,0,0,0,0
04,0,0,0,0,0,0,39,11,0,0,0,0
04,0,0,0,0,0,0,40,8,0,0,0,0
04,0,0,0,0,0,0,41,7,0,0,0,0
04,0,0,0,0,0,0,42,11,0,0,0,0
04,0,0,0,0,0,0,43,5,0,0,0,0
04,0,0,0,0,0,0,44,4,0,0,0,0
04,0,0,0,0,0,0,45,8,0,0,0,0
04,0,0,0,0,0,0,46,10,0,0,0,0
04,0,0,0,0,0,0,47,7,0,0,0,0
04,0,0,0,0,0,0,48,6,0,0,0,0
04,0,0,0,0,0,0,49,5,0,0,0,0
04,0,0,0,0,0,0,50,3,0,0,0,0
04,0,0,0,0,0,0,51,4,0,0,0,0
04,0,0,0,0,0,0,52,4,0,0,0,0
04,0,0,0,0,0,0,53,2,0,0,0,0
04,0,0,0,0,0,0,54,1,0,0,0,0
04,0,0,0,0,0,0,55,2,0,0,0,0
04,0,0,0,0,0,0,57,1,0,0,0,0
04,0,0,0,0,0,0,58,1,0,0,0,0
05,0,0,0,0,0,0,10,1,0,0,0,0
05,0,0,0,0,0,0,11,1,0,0,0,0
05,0,0,0,0,0,0,14,1,0,0,0,0
05,0,0,0,0,0,0,15,2,0,0,0,0
05,0,0,0,0,0,0,16,1,0,0,0,0
05,0,0,0,0,0,0,17,4,0,0,0,0
05,0,0,0,0,0,0,18,5,0,0,0,0
05,0,0,0,0,0,0,19,7,0,0,0,0
05,0,0,0,0,0,0,20,6,0,0,0,0
05,0,0,0,0,0,0,21,1,0,0,0,0
05,0,0,0,0,0,0,22,3,0,0,0,0
05,0,0,0,0,0,0,23,5,0,0,0,0
05,0,0,0,0,0,0,24,3,0,0,0,0
05,0,0,0,0,0,0,25,10,0,0,0,0
05,0,0,0,0,0,0,26,3,0,0,0,0
05,0,0,0,0,0,0,27,8,0,0,0,0
05,0,0,0,0,0,0,28,10,0,0,0,0
05,0,0,0,0,0,0,29,10,0,0,0,0
05,0,0,0,0,0,0,30,7,0,0,0,0
05,0,0,0,0,0,0,31,8,0,0,0,0
05,0,0,0,0,0,0,32,7,0,0,0,0
05,0,0,0,0,0,0,33,11,0,0,0,0
05,0,0,0,0,0,0,34,7,0,0,0,0
05,0,0,0,0,0,0,35,13,0,0,0,0
05,0,0,0,0,0,0,36,10,0,0,0,0
05,0,0,0,0,0,0,37,14,0,0,0,0
05,0,0,0,0,0,0,38,7,0,0,0,0
05,0,0,0,0,0,0,39,10,0,0,0,0
05,0,0,0,0,0,0,40,9,0,0,0,0
05,0,0,0,0,0,0,41,9,0,0,0,0
05,0,0,0,0,0,0,42,5,0,0,0,0
05,0,0,0,0,0,0,43,6,0,0,0,0
05,0,0,0,0,0,0,44,9,0,0,0,0
05,0,0,0,0,0,0,45,4,0,0,0,0
05,0,0,0,0,0,0,46,4,0,0,0,0
05,0,0,0,0,0,0,47,7,0,0,0,0
05,0,0,0,0,0,0,48,2,0,0,0,0
05,0,0,0,0,0,0,49,3,0,0,0,0
05,0,0,0,0,0,0,50,5,0,0,0,0
05,0,0,0,0,0,0,51,2,0,0,0,0
05,0,0,0,0,0,0,52,2,0,0,0,0
05,0,0,0,0,0,0,53,2,0,0,0,0
05,0,0,0,0,0,0,54,4,0,0,0,0
05,0,0,0,0,0,0,55,1,0,0,0,0
05,0,0,0,0,0,0,56,1,0,0,0,0
05,0,0,0,0,0,0,57,1,0,0,0,0
06,0,0,0,0,0,0,9,2,0,0,0,0
06,0,0,0,0,0,0,10,1,0,0,0,0
06,0,0,0,0,0,0,13,3,0,0,0,0
06,0,0,0,0,0,0,15,3,0,0,0,0
06,0,0,0,0,0,0,17,2,0,0,0,0
06,0,0,0,0,0,0,18,1,0,0,0,0
06,0,0,0,0,0,0,19,2,0,0,0,0
06,0,0,0,0,0,0,20,4,0,0,0,0
06,0,0,0,0,0,0,21,3,0,0,0,0
06,0,0,0,0,0,0,22,7,0,0,0,0
06,0,0,0,0,0,0,23,4,0,0,0,0
06,0,0,0,0,0,0,24,7,0,0,0,0
06,0,0,0,0,0,0,25,5,0,0,0,0
06,0,0,0,0,0,0,26,6,0,0,0,0
06,0,0,0,0,0,0,27,6,0,0,0,0
06,0,0,0,0,0,0,28,6,0,0,0,0
06,0,0,0,0,0,0,29,11,0,0,0,0
06,0,0,0,0,0,0,30,9,0,0,0,0
06,0,0,0,0,0,0,31,4,0,0,0,0
06,0,0,0,0,0,0,32,6,0,0,0,0
06,0,0,0,0,0,0,33,9,0,0,0,0
06,0,0,0,0,0,0,34,12,0,0,0,0
06,0,0,0,0,0,0,35,12,0,0,0,0
06,0,0,0,0,0,0,36,4,0,0,0,0
06,0,0,0,0,0,0,37,11,0,0,0,0
06,0,0,0,0,0,0,38,12,0,0,0,0
06,0,0,0,0,0,0,39,7,0,0,0,0
06,0,0,0,0,0,0,40,17,0,0,0,0
06,0,0,0,0,0,0,41,9,0,0,0,0
06,0,0,0,0,0,0,42,4,0,0,0,0
06,0,0,0,0,0,0,43,11,0,0,0,0
06,0,0,0,0,0,0,44,3,0,0,0,0
06,0,0,0,0,0,0,45,3,0,0,0,0
06,0,0,0,0,0,0,46,5,0,0,0,0
06,0,0,0,0,0,0,47,5,0,0,0,0
06,0,0,0,0,0,0,48,6,0,0,0,0
06,0,0,0,0,0,0,49,2,0,0,0,0
06,0,0,0,0,0,0,50,3,0,0,0,0
06,0,0,0,0,0,0,51,5,0,0,0,0
06,0,0,0,0,0,0,52,2,0,0,0,0
06,0,0,0,0,0,0,53,3,0,0,0,0
06,0,0,0,0,0,0,54,2,0,0,0,0
06,0,0,0,0,0,0,56,2,0,0,0,0
06,0,0,0,0,0,0,57,1,0,0,0,0
07,0,0,0,0,0,0,11,1,0,0,0,0
07,0,0,0,0,0,0,13,1,0,0,0,0
07,0,0,0,0,0,0,14,4,0,0,0,0
07,0,0,0,0,0,0,16,1,0,0,0,0
07,0,0,0,0,0,0,17,1,0,0,0,0
07,0,0,0,0,0,0,18,2,0,0,0,0
07,0,0,0,0,0,0,19,2,0,0,0,0
07,0,0,0,0,0,0,20,6,0,0,0,0
07,0,0,0,0,0,0,21,3,0,0,0,0
07,0,0,0,0,0,0,22,3,0,0,0,0
07,0,0,0,0,0,0,23,4,0,0,0,0
07,0,0,0,0,0,0,24,10,0,0,0,0
07,0,0,0,0,0,0,25,6,0,0,0,0
07,0,0,0,0,0,0,26,5,0,0,0,0
07,0,0,0,0,0,0,27,8,0,0,0,0
07,0,0,0,0,0,0,28,7,0,0,0,0
07,0,0,0,0,0,0,29,4,0,0,0,0
07,0,0,0,0,0,0,30,5,0,0,0,0
07,0,0,0,0,0,0,31,5,0,0,0,0
07,0,0,0,0,0,0,32,11,0,0,0,0
07,0,0,0,0,0,0,33,7,0,0,0,0
07,0,0,0,0,0,0,34,8,0,0,0,0
07,0,0,0,0,0,0,35,9,0,0,0,0
07,0,0,0,0,0,0,36,13,0,0,0,0
07,0,0,0,0,0,0,37,12,0,0,0,0
07,0,0,0,0,0,0,38,12,0,0,0,0
07,0,0,0,0,0,0,39,9,0,0,0,0
07,0,0,0,0,0,0,40,5,0,0,0,0
07,0,0,0,0,0,0,41,7,0,0,0,0
07,0,0,0,0,0,0,42,13,0,0,0,0
07,0,0,0,0,0,0,43,12,0,0,0,0
07,0,0,0,0,0,0,44,12,0,0,0,0
07,0,0,0,0,0,0,45,5,0,0,0,0
07,0,0,0,0,0,0,46,9,0,0,0,0
07,0,0,0,0,0,0,47,5,0,0,0,0
07,0,0,0,0,0,0,48,2,0,0,0,0
07,0,0,0,0,0,0,49,5,0,0,0,0
07,0,0,0,0,0,0,50,6,0,0,0,0
07,0,0,0,0,0,0,51,4,0,0,0,0
07,0,0,0,0,0,0,52,3,0,0,0,0
07,0,0,0,0,0,0,53,6,0,0,0,0
07,0,0,0,0,0,0,55,1,0,0,0,0
07,0,0,0,0,0,0,56,2,0,0,0,0
08,0,0,0,0,0,0,8,1,0,0,0,0
08,0,0,0,0,0,0,12,3,0,0,0,0
08,0,0,0,0,0,0,13,1,0,0,0,0
08,0,0,0,0,0,0,14,1,0,0,0,0
08,0,0,0,0,0,0,16,5,0,0,0,0
08,0,0,0,0,0,0,17,1,0,0,0,0
08,0,0,0,0,0,0,18,5,0,0,0,0
08,0,0,0,0,0,0,19,1,0,0,0,0
08,0,0,0,0,0,0,20,1,0,0,0,0
08,0,0,0,0,0,0,21,7,0,0,0,0
08,0,0,0,0,0,0,22,5,0,0,0,0
08,0,0,0,0,0,0,23,3,0,0,0,0
08,0,0,0,0,0,0,24,5,0,0,0,0
08,0,0,0,0,0,0,25,3,0,0,0,0
08,0,0,0,0,0,0,26,8,0,0,0,0
08,0,0,0,0,0,0,27,3,0,0,0,0
08,0,0,0,0,0,0,28,6,0,0,0,0
08,0,0,0,0,0,0,29,7,0,0,0,0
08,0,0,0,0,0,0,30,12,0,0,0,0
08,0,0,0,0,0,0,31,5,0,0,0,0
08,0,0,0,0,0,0,32,9,0,0,0,0
08,0,0,0,0,0,0,33,10,0,0,0,0
08,0,0,0,0,0,0,34,10,0,0,0,0
08,0,0,0,0,0,0,35,17,0,0,0,0
08,0,0,0,0,0,0,36,9,0,0,0,0
08,0,0,0,0,0,0,37,11,0,0,0,0
08,0,0,0,0,0,0,38,8,0,0,0,0
08,0,0,0,0,0,0,39,19,0,0,0,0
08,0,0,0,0,0,0,40,7,0,0,0,0
08,0,0,0,0,0,0,41,11,0,0,0,0
08,0,0,0,0,0,0,42,8,0,0,0,0
08,0,0,0,0,0,0,43,11,0,0,0,0
08,0,0,0,0,0,0,44,9,0,0,0,0
08,0,0,0,0,0,0,45,4,0,0,0,0
08,0,0,0,0,0,0,46,8,0,0,0,0
08,0,0,0,0,0,0,47,8,0,0,0,0
08,0,0,0,0,0,0,48,3,0,0,0,0
08,0,0,0,0,0,0,49,4,0,0,0,0
08,0,0,0,0,0,0,50,5,0,0,0,0
08,0,0,0,0,0,0,51,5,0,0,0,0
08,0,0,0,0,0,0,52,3,0,0,0,0
08,0,0,0,0,0,0,53,1,0,0,0,0
08,0,0,0,0,0,0,54,1,0,0,0,0
08,0,0,0,0,0,0,55,2,0,0,0,0
08,0,0,0,0,0,0,57,1,0,0,0,0
09,0,0,0,0,0,0,10,1,0,0,0,0
09,0,0,0,0,0,0,11,1,0,0,0,0
09,0,0,0,0,0,0,12,1,0,0,0,0
09,0,0,0,0,0,0,13,1,0,0,0,0
09,0,0,0,0,0,0,14,3,0,0,0,0
09,0,0,0,0,0,0,15,2,0,0,0,0
09,0,0,0,0,0,0,16,4,0,0,0,0
09,0,0,0,0,0,0,17,2,0,0,0,0
09,0,0,0,0,0,0,18,1,0,0,0,0
09,0,0,0,0,0,0,19,2,0,0,0,0
09,0,0,0,0,0,0,20,2,0,0,0,0
09,0,0,0,0,0,0,21,3,0,0,0,0
09,0,0,0,0,0,0,22,5,0,0,0,0
09,0,0,0,0,0,0,23,3,0,0,0,0
09,0,0,0,0,0,0,24,9,0,0,0,0
09,0,0,0,0,0,0,25,5,0,0,0,0
09,0,0,0,0,0,0,26,2,0,0,0,0
09,0,0,0,0,0,0,27,7,0,0,0,0
09,0,0,0,0,0,0,28,6,0,0,0,0
09,0,0,0,0,0,0,29,11,0,0,0,0
09,0,0,0,0,0,0,30,4,0,0,0,0
09,0,0,0,0,0,0,31,8,0,0,0,0
09,0,0,0,0,0,0,32,11,0,0,0,0
09,0,0,0,0,0,0,33,13,0,0,0,0
09,0,0,0,0,0,0,34,15,0,0,0,0
09,0,0,0,0,0,0,35,8,0,0,0,0
09,0,0,0,0,0,0,36,15,0,0,0,0
09,0,0,0,0,0,0,37,13,0,0,0,0
09,0,0,0,0,0,0,38,10,0,0,0,0
09,0,0,0,0,0,0,39,5,0,0,0,0
09,0,0,0,0,0,0,40,12,0,0,0,0
09,0,0,0,0,0,0,41,10,0,0,0,0
09,0,0,0,0,0,0,42,6,0,0,0,0
09,0,0,0,0,0,0,43,8,0,0,0,0
09,0,0,0,0,0,0,44,9,0,0,0,0
09,0,0,0,0,0,0,45,1,0,0,0,0
09,0,0,0,0,0,0,46,5,0,0,0,0
09,0,0,0,0,0,0,47,9,0,0,0,0
09,0,0,0,0,0,0,48,1,0,0,0,0
09,0,0,0,0,0,0,49,3,0,0,0,0
09,0,0,0,0,0,0,50,1,0,0,0,0
09,0,0,0,0,0,0,51,2,0,0,0,0
09,0,0,0,0,0,0,52,3,0,0,0,0
09,0,0,0,0,0,0,53,4,0,0,0,0
09,0,0,0,0,0,0,54,3,0,0,0,0
09,0,0,0,0,0,0,56,1,0,0,0,0
10,0,0,0,0,0,0,11,1,0,0,0,0
10,0,0,0,0,0,0,12,1,0,0,0,0
10,0,0,0,0,0,0,13,1,0,0,0,0
10,0,0,0,0,0,0,14,1,0,0,0,0
10,0,0,0,0,0,0,15,1,0,0,0,0
10,0,0,0,0,0,0,17,3,0,0,0,0
10,0,0,0,0,0,0,18,3,0,0,0,0
10,0,0,0,0,0,0,19,3,0,0,0,0
10,0,0,0,0,0,0,20,5,0,0,0,0
10,0,0,0,0,0,0,21,2,0,0,0,0
10,0,0,0,0,0,0,22,5,0,0,0,0
10,0,0,0,0,0,0,23,6,0,0,0,0
10,0,0,0,0,0,0,24,6,0,0,0,0
10,0,0,0,0,0,0,25,6,0,0,0,0
10,0,0,0,0,0,0,26,10,0,0,0,0
10,0,0,0,0,0,0,27,9,0,0,0,0
10,0,0,0,0,0,0,28,7,0,0,0,0
10,0,0,0,0,0,0,29,7,0,0,0,0
10,0,0,0,0,0,0,30,7,0,0,0,0
10,0,0,0,0,0,0,31,8,0,0,0,0
10,0,0,0,0,0,0,32,10,0,0,0,0
10,0,0,0,0,0,0,33,10,0,0,0,0
10,0,0,0,0,0,0,34,9,0,0,0,0
10,0,0,0,0,0,0,35,7,0,0,0,0
10,0,0,0,0,0,0,36,6,0,0,0,0
10,0,0,0,0,0,0,37,14,0,0,0,0
10,0,0,0,0,0,0,38,16,0,0,0,0
10,0,0,0,0,0,0,39,12,0,0,0,0
10,0,0,0,0,0,0,40,8,0,0,0,0
10,0,0,0,0,0,0,41,12,0,0,0,0
10,0,0,0,0,0,0,42,9,0,0,0,0
10,0,0,0,0,0,0,43,7,0,0,0,0
10,0,0,0,0,0,0,44,10,0,0,0,0
10,0,0,0,0,0,0,45,5,0,0,0,0
10,0,0,0,0,0,0,46,6,0,0,0,0
10,0,0,0,0,0,0,47,6,0,0,0,0
10,0,0,0,0,0,0,48,4,0,0,0,0
10,0,0,0,0,0,0,49,6,0,0,0,0
10,0,0,0,0,0,0,50,3,0,0,0,0
10,0,0,0,0,0,0,52,1,0,0,0,0
10,0,0,0,0,0,0,53,2,0,0,0,0
10,0,0,0,0,0,0,54,1,0,0,0,0
10,0,0,0,0,0,0,55,1,0,0,0,0
10,0,0,0,0,0,0,56,2,0,0,0,0
10,0,0,0,0,0,0,58,1,0,0,0,0
11,0,0,0,0,0,0,7,1,0,0,0,0
11,0,0,0,0,0,0,10,1,0,0,0,0
11,0,0,0,0,0,0,13,3,0,0,0,0
11,0,0,0,0,0,0,14,1,0,0,0,0
11,0,0,0,0,0,0,15,3,0,0,0,0
11,0,0,0,0,0,0,16,2,0,0,0,0
11,0,0,0,0,0,0,18,3,0,0,0,0
11,0,0,0,0,0,0,19,2,0,0,0,0
