mes,Bola1,count_MM_bola1,Bola2,count_MM_bola2,Bola3,count_MM_bola3,Bola4,count_MM_bola4,Bola5,count_MM_bola5,Bola6,count_MM_bola6
11,0,0,0,0,0,0,20,5,0,0,0,0
11,0,0,0,0,0,0,21,4,0,0,0,0
11,0,0,0,0,0,0,22,3,0,0,0,0
11,0,0,0,0,0,0,23,2,0,0,0,0
11,0,0,0,0,0,0,24,5,0,0,0,0
11,0,0,0,0,0,0,25,7,0,0,0,0
11,0,0,0,0,0,0,26,4,0,0,0,0
11,0,0,0,0,0,0,27,7,0,0,0,0
11,0,0,0,0,0,0,28,7,0,0,0,0
11,0,0,0,0,0,0,29,7,0,0,0,0
11,0,0,0,0,0,0,30,5,0,0,0,0
11,0,0,0,0,0,0,31,3,0,0,0,0
11,0,0,0,0,0,0,32,11,0,0,0,0
11,0,0,0,0,0,0,33,15,0,0,0,0
11,0,0,0,0,0,0,34,11,0,0,0,0
11,0,0,0,0,0,0,35,8,0,0,0,0
11,0,0,0,0,0,0,36,8,0,0,0,0
11,0,0,0,0,0,0,37,15,0,0,0,0
11,0,0,0,0,0,0,38,9,0,0,0,0
11,0,0,0,0,0,0,39,9,0,0,0,0
11,0,0,0,0,0,0,40,10,0,0,0,0
11,0,0,0,0,0,0,41,13,0,0,0,0
11,0,0,0,0,0,0,42,6,0,0,0,0
11,0,0,0,0,0,0,43,9,0,0,0,0
11,0,0,0,0,0,0,44,7,0,0,0,0
11,0,0,0,0,0,0,45,8,0,0,0,0
11,0,0,0,0,0,0,46,8,0,0,0,0
11,0,0,0,0,0,0,47,3,0,0,0,0
11,0,0,0,0,0,0,48,2,0,0,0,0
11,0,0,0,0,0,0,49,2,0,0,0,0
11,0,0,0,0,0,0,50,4,0,0,0,0
11,0,0,0,0,0,0,51,3,0,0,0,0
11,0,0,0,0,0,0,52,4,0,0,0,0
11,0,0,0,0,0,0,53,2,0,0,0,0
11,0,0,0,0,0,0,54,2,0,0,0,0
11,0,0,0,0,0,0,55,1,0,0,0,0
11,0,0,0,0,0,0,57,1,0,0,0,0
12,0,0,0,0,0,0,10,1,0,0,0,0
12,0,0,0,0,0,0,12,1,0,0,0,0
12,0,0,0,0,0,0,16,1,0,0,0,0
12,0,0,0,0,0,0,17,2,0,0,0,0
12,0,0,0,0,0,0,18,3,0,0,0,0
12,0,0,0,0,0,0,19,3,0,0,0,0
12,0,0,0,0,0,0,20,4,0,0,0,0
12,0,0,0,0,0,0,21,4,0,0,0,0
12,0,0,0,0,0,0,22,5,0,0,0,0
12,0,0,0,0,0,0,23,5,0,0,0,0
12,0,0,0,0,0,0,24,5,0,0,0,0
12,0,0,0,0,0,0,25,9,0,0,0,0
12,0,0,0,0,0,0,26,4,0,0,0,0
12,0,0,0,0,0,0,27,4,0,0,0,0
12,0,0,0,0,0,0,28,5,0,0,0,0
12,0,0,0,0,0,0,29,7,0,0,0,0
12,0,0,0,0,0,0,30,8,0,0,0,0
12,0,0,0,0,0,0,31,9,0,0,0,0
12,0,0,0,0,0,0,32,11,0,0,0,0
12,0,0,0,0,0,0,33,9,0,0,0,0
12,0,0,0,0,0,0,34,12,0,0,0,0
12,0,0,0,0,0,0,35,6,0,0,0,0
12,0,0,0,0,0,0,36,10,0,0,0,0
12,0,0,0,0,0,0,37,6,0,0,0,0
12,0,0,0,0,0,0,38,9,0,0,0,0
12,0,0,0,0,0,0,39,12,0,0,0,0
12,0,0,0,0,0,0,40,7,0,0,0,0
12,0,0,0,0,0,0,41,9,0,0,0,0
12,0,0,0,0,0,0,42,10,0,0,0,0
12,0,0,0,0,0,0,43,5,0,0,0,0
12,0,0,0,0,0,0,44,6,0,0,0,0
12,0,0,0,0,0,0,45,3,0,0,0,0
12,0,0,0,0,0,0,46,8,0,0,0,0
12,0,0,0,0,0,0,47,6,0,0,0,0
12,0,0,0,0,0,0,48,4,0,0,0,0
12,0,0,0,0,0,0,49,3,0,0,0,0
12,0,0,0,0,0,0,50,5,0,0,0,0
12,0,0,0,0,0,0,51,5,0,0,0,0
12,0,0,0,0,0,0,52,3,0,0,0,0
12,0,0,0,0,0,0,54,1,0,0,0,0
12,0,0,0,0,0,0,55,2,0,0,0,0
01,0,0,0,0,0,0,0,0,15,1,0,0
01,0,0,0,0,0,0,0,0,17,1,0,0
01,0,0,0,0,0,0,0,0,20,1,0,0
01,0,0,0,0,0,0,0,0,21,2,0,0
01,0,0,0,0,0,0,0,0,22,1,0,0
01,0,0,0,0,0,0,0,0,23,2,0,0
01,0,0,0,0,0,0,0,0,25,3,0,0
01,0,0,0,0,0,0,0,0,27,1,0,0
01,0,0,0,0,0,0,0,0,28,2,0,0
01,0,0,0,0,0,0,0,0,30,3,0,0
01,0,0,0,0,0,0,0,0,31,3,0,0
01,0,0,0,0,0,0,0,0,32,5,0,0
01,0,0,0,0,0,0,0,0,33,5,0,0
01,0,0,0,0,0,0,0,0,34,8,0,0
01,0,0,0,0,0,0,0,0,35,9,0,0
01,0,0,0,0,0,0,0,0,36,7,0,0
01,0,0,0,0,0,0,0,0,37,5,0,0
01,0,0,0,0,0,0,0,0,38,5,0,0
01,0,0,0,0,0,0,0,0,39,8,0,0
01,0,0,0,0,0,0,0,0,40,5,0,0
01,0,0,0,0,0,0,0,0,41,5,0,0
01,0,0,0,0,0,0,0,0,42,16,0,0
01,0,0,0,0,0,0,0,0,43,8,0,0
01,0,0,0,0,0,0,0,0,44,15,0,0
01,0,0,0,0,0,0,0,0,45,6,0,0
01,0,0,0,0,0,0,0,0,46,16,0,0
01,0,0,0,0,0,0,0,0,47,9,0,0
01,0,0,0,0,0,0,0,0,48,13,0,0
01,0,0,0,0,0,0,0,0,49,9,0,0
01,0,0,0,0,0,0,0,0,50,8,0,0
01,0,0,0,0,0,0,0,0,51,12,0,0
01,0,0,0,0,0,0,0,0,52,15,0,0
01,0,0,0,0,0,0,0,0,53,12,0,0
01,0,0,0,0,0,0,0,0,54,7,0,0
01,0,0,0,0,0,0,0,0,55,7,0,0
01,0,0,0,0,0,0,0,0,56,5,0,0
01,0,0,0,0,0,0,0,0,57,5,0,0
01,0,0,0,0,0,0,0,0,58,4,0,0
01,0,0,0,0,0,0,0,0,59,1,0,0
02,0,0,0,0,0,0,0,0,14,1,0,0
02,0,0,0,0,0,0,0,0,17,1,0,0
02,0,0,0,0,0,0,0,0,18,1,0,0
02,0,0,0,0,0,0,0,0,20,1,0,0
02,0,0,0,0,0,0,0,0,21,2,0,0
02,0,0,0,0,0,0,0,0,24,1,0,0
02,0,0,0,0,0,0,0,0,25,3,0,0
02,0,0,0,0,0,0,0,0,26,2,0,0
02,0,0,0,0,0,0,0,0,27,2,0,0
02,0,0,0,0,0,0,0,0,28,5,0,0
02,0,0,0,0,0,0,0,0,29,1,0,0
02,0,0,0,0,0,0,0,0,30,4,0,0
02,0,0,0,0,0,0,0,0,31,1,0,0
02,0,0,0,0,0,0,0,0,32,1,0,0
02,0,0,0,0,0,0,0,0,33,4,0,0
02,0,0,0,0,0,0,0,0,34,4,0,0
02,0,0,0,0,0,0,0,0,35,3,0,0
02,0,0,0,0,0,0,0,0,36,6,0,0
02,0,0,0,0,0,0,0,0,37,9,0,0
02,0,0,0,0,0,0,0,0,38,9,0,0
02,0,0,0,0,0,0,0,0,39,6,0,0
02,0,0,0,0,0,0,0,0,40,5,0,0
02,0,0,0,0,0,0,0,0,41,5,0,0
02,0,0,0,0,0,0,0,0,42,11,0,0
02,0,0,0,0,0,0,0,0,43,11,0,0
02,0,0,0,0,0,0,0,0,44,10,0,0
02,0,0,0,0,0,0,0,0,45,11,0,0
02,0,0,0,0,0,0,0,0,46,14,0,0
02,0,0,0,0,0,0,0,0,47,8,0,0
02,0,0,0,0,0,0,0,0,48,9,0,0
02,0,0,0,0,0,0,0,0,49,6,0,0
02,0,0,0,0,0,0,0,0,50,2,0,0
02,0,0,0,0,0,0,0,0,51,16,0,0
02,0,0,0,0,0,0,0,0,52,11,0,0
02,0,0,0,0,0,0,0,0,53,8,0,0
02,0,0,0,0,0,0,0,0,54,9,0,0
02,0,0,0,0,0,0,0,0,55,5,0,0
02,0,0,0,0,0,0,0,0,56,8,0,0
02,0,0,0,0,0,0,0,0,57,8,0,0
02,0,0,0,0,0,0,0,0,58,8,0,0
02,0,0,0,0,0,0,0,0,59,2,0,0
03,0,0,0,0,0,0,0,0,11,1,0,0
03,0,0,0,0,0,0,0,0,17,1,0,0
03,0,0,0,0,0,0,0,0,20,2,0,0
03,0,0,0,0,0,0,0,0,23,2,0,0
03,0,0,0,0,0,0,0,0,24,2,0,0
03,0,0,0,0,0,0,0,0,25,3,0,0
03,0,0,0,0,0,0,0,0,27,5,0,0
03,0,0,0,0,0,0,0,0,28,2,0,0
03,0,0,0,0,0,0,0,0,30,5,0,0
03,0,0,0,0,0,0,0,0,31,6,0,0
03,0,0,0,0,0,0,0,0,32,4,0,0
03,0,0,0,0,0,0,0,0,33,7,0,0
03,0,0,0,0,0,0,0,0,34,4,0,0
03,0,0,0,0,0,0,0,0,35,9,0,0
03,0,0,0,0,0,0,0,0,36,7,0,0
03,0,0,0,0,0,0,0,0,37,4,0,0
03,0,0,0,0,0,0,0,0,38,11,0,0
03,0,0,0,0,0,0,0,0,39,5,0,0
03,0,0,0,0,0,0,0,0,40,8,0,0
03,0,0,0,0,0,0,0,0,41,12,0,0
03,0,0,0,0,0,0,0,0,42,11,0,0
03,0,0,0,0,0,0,0,0,43,7,0,0
03,0,0,0,0,0,0,0,0,44,3,0,0
03,0,0,0,0,0,0,0,0,45,10,0,0
03,0,0,0,0,0,0,0,0,46,7,0,0
03,0,0,0,0,0,0,0,0,47,11,0,0
03,0,0,0,0,0,0,0,0,48,13,0,0
03,0,0,0,0,0,0,0,0,49,16,0,0
03,0,0,0,0,0,0,0,0,50,12,0,0
03,0,0,0,0,0,0,0,0,51,14,0,0
03,0,0,0,0,0,0,0,0,52,7,0,0
03,0,0,0,0,0,0,0,0,53,13,0,0
03,0,0,0,0,0,0,0,0,54,12,0,0
03,0,0,0,0,0,0,0,0,55,6,0,0
03,0,0,0,0,0,0,0,0,56,5,0,0
03,0,0,0,0,0,0,0,0,57,6,0,0
03,0,0,0,0,0,0,0,0,58,5,0,0
03,0,0,0,0,0,0,0,0,59,3,0,0
04,0,0,0,0,0,0,0,0,19,3,0,0
04,0,0,0,0,0,0,0,0,21,4,0,0
04,0,0,0,0,0,0,0,0,22,1,0,0
04,0,0,0,0,0,0,0,0,23,2,0,0
04,0,0,0,0,0,0,0,0,25,2,0,0
04,0,0,0,0,0,0,0,0,27,1,0,0
04,0,0,0,0,0,0,0,0,28,5,0,0
04,0,0,0,0,0,0,0,0,29,3,0,0
04,0,0,0,0,0,0,0,0,30,3,0,0
04,0,0,0,0,0,0,0,0,31,3,0,0
04,0,0,0,0,0,0,0,0,32,3,0,0
04,0,0,0,0,0,0,0,0,33,6,0,0
04,0,0,0,0,0,0,0,0,34,3,0,0
04,0,0,0,0,0,0,0,0,35,6,0,0
04,0,0,0,0,0,0,0,0,36,9,0,0
04,0,0,0,0,0,0,0,0,37,9,0,0
04,0,0,0,0,0,0,0,0,38,8,0,0
04,0,0,0,0,0,0,0,0,39,6,0,0
04,0,0,0,0,0,0,0,0,40,6,0,0
04,0,0,0,0,0,0,0,0,41,10,0,0
04,0,0,0,0,0,0,0,0,42,12,0,0
04,0,0,0,0,0,0,0,0,43,16,0,0
04,0,0,0,0,0,0,0,0,44,10,0,0
04,0,0,0,0,0,0,0,0,45,9,0,0
04,0,0,0,0,0,0,0,0,46,8,0,0
04,0,0,0,0,0,0,0,0,47,8,0,0
04,0,0,0,0,0,0,0,0,48,7,0,0
04,0,0,0,0,0,0,0,0,49,16,0,0
04,0,0,0,0,0,0,0,0,50,9,0,0
04,0,0,0,0,0,0,0,0,51,7,0,0
04,0,0,0,0,0,0,0,0,52,13,0,0
04,0,0,0,0,0,0,0,0,53,14,0,0
04,0,0,0,0,0,0,0,0,54,7,0,0
04,0,0,0,0,0,0,0,0,55,7,0,0
04,0,0,0,0,0,0,0,0,56,3,0,0
04,0,0,0,0,0,0,0,0,57,6,0,0
04,0,0,0,0,0,0,0,0,58,5,0,0
04,0,0,0,0,0,0,0,0,59,4,0,0
05,0,0,0,0,0,0,0,0,12,1,0,0
05,0,0,0,0,0,0,0,0,18,1,0,0
05,0,0,0,0,0,0,0,0,19,1,0,0
05,0,0,0,0,0,0,0,0,20,2,0,0
05,0,0,0,0,0,0,0,0,21,1,0,0
05,0,0,0,0,0,0,0,0,22,2,0,0
05,0,0,0,0,0,0,0,0,23,3,0,0
05,0,0,0,0,0,0,0,0,24,1,0,0
05,0,0,0,0,0,0,0,0,25,1,0,0
05,0,0,0,0,0,0,0,0,27,3,0,0
05,0,0,0,0,0,0,0,0,28,2,0,0
05,0,0,0,0,0,0,0,0,29,5,0,0
05,0,0,0,0,0,0,0,0,30,7,0,0
05,0,0,0,0,0,0,0,0,31,6,0,0
05,0,0,0,0,0,0,0,0,32,5,0,0
05,0,0,0,0,0,0,0,0,33,7,0,0
05,0,0,0,0,0,0,0,0,34,2,0,0
05,0,0,0,0,0,0,0,0,35,3,0,0
05,0,0,0,0,0,0,0,0,36,9,0,0
05,0,0,0,0,0,0,0,0,37,5,0,0
05,0,0,0,0,0,0,0,0,38,9,0,0
05,0,0,0,0,0,0,0,0,39,9,0,0
05,0,0,0,0,0,0,0,0,40,8,0,0
05,0,0,0,0,0,0,0,0,41,5,0,0
05,0,0,0,0,0,0,0,0,42,13,0,0
05,0,0,0,0,0,0,0,0,43,7,0,0
05,0,0,0,0,0,0,0,0,44,10,0,0
05,0,0,0,0,0,0,0,0,45,9,0,0
05,0,0,0,0,0,0,0,0,46,12,0,0
05,0,0,0,0,0,0,0,0,47,16,0,0
05,0,0,0,0,0,0,0,0,48,2,0,0
05,0,0,0,0,0,0,0,0,49,9,0,0
05,0,0,0,0,0,0,0,0,50,17,0,0
05,0,0,0,0,0,0,0,0,51,13,0,0
05,0,0,0,0,0,0,0,0,52,4,0,0
05,0,0,0,0,0,0,0,0,53,9,0,0
05,0,0,0,0,0,0,0,0,54,5,0,0
05,0,0,0,0,0,0,0,0,55,5,0,0
05,0,0,0,0,0,0,0,0,56,11,0,0
05,0,0,0,0,0,0,0,0,57,5,0,0
05,0,0,0,0,0,0,0,0,58,3,0,0
05,0,0,0,0,0,0,0,0,59,3,0,0
06,0,0,0,0,0,0,0,0,15,1,0,0
06,0,0,0,0,0,0,0,0,16,1,0,0
06,0,0,0,0,0,0,0,0,17,1,0,0
06,0,0,0,0,0,0,0,0,21,2,0,0
06,0,0,0,0,0,0,0,0,23,1,0,0
06,0,0,0,0,0,0,0,0,25,1,0,0
06,0,0,0,0,0,0,0,0,26,2,0,0
06,0,0,0,0,0,0,0,0,27,4,0,0
06,0,0,0,0,0,0,0,0,28,3,0,0
06,0,0,0,0,0,0,0,0,29,3,0,0
06,0,0,0,0,0,0,0,0,30,2,0,0
06,0,0,0,0,0,0,0,0,31,5,0,0
06,0,0,0,0,0,0,0,0,32,5,0,0
06,0,0,0,0,0,0,0,0,33,3,0,0
06,0,0,0,0,0,0,0,0,34,4,0,0
06,0,0,0,0,0,0,0,0,35,6,0,0
06,0,0,0,0,0,0,0,0,36,8,0,0
06,0,0,0,0,0,0,0,0,37,7,0,0
06,0,0,0,0,0,0,0,0,38,6,0,0
06,0,0,0,0,0,0,0,0,39,9,0,0
06,0,0,0,0,0,0,0,0,40,9,0,0
06,0,0,0,0,0,0,0,0,41,8,0,0
06,0,0,0,0,0,0,0,0,42,16,0,0
06,0,0,0,0,0,0,0,0,43,13,0,0
06,0,0,0,0,0,0,0,0,44,10,0,0
06,0,0,0,0,0,0,0,0,45,7,0,0
06,0,0,0,0,0,0,0,0,46,13,0,0
06,0,0,0,0,0,0,0,0,47,7,0,0
06,0,0,0,0,0,0,0,0,48,9,0,0
06,0,0,0,0,0,0,0,0,49,10,0,0
06,0,0,0,0,0,0,0,0,50,5,0,0
06,0,0,0,0,0,0,0,0,51,10,0,0
06,0,0,0,0,0,0,0,0,52,11,0,0
06,0,0,0,0,0,0,0,0,53,12,0,0
06,0,0,0,0,0,0,0,0,54,7,0,0
06,0,0,0,0,0,0,0,0,55,3,0,0
06,0,0,0,0,0,0,0,0,56,4,0,0
06,0,0,0,0,0,0,0,0,57,7,0,0
06,0,0,0,0,0,0,0,0,58,5,0,0
06,0,0,0,0,0,0,0,0,59,2,0,0
07,0,0,0,0,0,0,0,0,19,1,0,0
07,0,0,0,0,0,0,0,0,20,1,0,0
07,0,0,0,0,0,0,0,0,22,1,0,0
07,0,0,0,0,0,0,0,0,23,1,0,0
07,0,0,0,0,0,0,0,0,25,4,0,0
07,0,0,0,0,0,0,0,0,26,1,0,0
07,0,0,0,0,0,0,0,0,27,4,0,0
07,0,0,0,0,0,0,0,0,29,4,0,0
07,0,0,0,0,0,0,0,0,30,3,0,0
07,0,0,0,0,0,0,0,0,31,4,0,0
07,0,0,0,0,0,0,0,0,32,6,0,0
07,0,0,0,0,0,0,0,0,33,6,0,0
07,0,0,0,0,0,0,0,0,34,6,0,0
07,0,0,0,0,0,0,0,0,35,3,0,0
07,0,0,0,0,0,0,0,0,36,7,0,0
07,0,0,0,0,0,0,0,0,37,4,0,0
07,0,0,0,0,0,0,0,0,38,9,0,0
07,0,0,0,0,0,0,0,0,39,11,0,0
07,0,0,0,0,0,0,0,0,40,7,0,0
07,0,0,0,0,0,0,0,0,41,7,0,0
07,0,0,0,0,0,0,0,0,42,7,0,0
07,0,0,0,0,0,0,0,0,43,14,0,0
07,0,0,0,0,0,0,0,0,44,10,0,0
07,0,0,0,0,0,0,0,0,45,13,0,0
07,0,0,0,0,0,0,0,0,46,10,0,0
07,0,0,0,0,0,0,0,0,47,8,0,0
07,0,0,0,0,0,0,0,0,48,7,0,0
07,0,0,0,0,0,0,0,0,49,10,0,0
07,0,0,0,0,0,0,0,0,50,10,0,0
07,0,0,0,0,0,0,0,0,51,9,0,0
07,0,0,0,0,0,0,0,0,52,12,0,0
07,0,0,0,0,0,0,0,0,53,8,0,0
07,0,0,0,0,0,0,0,0,54,12,0,0
07,0,0,0,0,0,0,0,0,55,10,0,0
07,0,0,0,0,0,0,0,0,56,12,0,0
07,0,0,0,0,0,0,0,0,57,5,0,0
07,0,0,0,0,0,0,0,0,58,6,0,0
07,0,0,0,0,0,0,0,0,59,3,0,0
08,0,0,0,0,0,0,0,0,18,1,0,0
08,0,0,0,0,0,0,0,0,22,4,0,0
08,0,0,0,0,0,0,0,0,23,2,0,0
08,0,0,0,0,0,0,0,0,24,1,0,0
08,0,0,0,0,0,0,0,0,25,1,0,0
08,0,0,0,0,0,0,0,0,26,1,0,0
08,0,0,0,0,0,0,0,0,27,2,0,0
08,0,0,0,0,0,0,0,0,28,5,0,0
08,0,0,0,0,0,0,0,0,29,3,0,0
08,0,0,0,0,0,0,0,0,30,3,0,0
08,0,0,0,0,0,0,0,0,31,1,0,0
08,0,0,0,0,0,0,0,0,32,8,0,0
08,0,0,0,0,0,0,0,0,33,8,0,0
08,0,0,0,0,0,0,0,0,34,3,0,0
08,0,0,0,0,0,0,0,0,35,8,0,0
08,0,0,0,0,0,0,0,0,36,5,0,0
08,0,0,0,0,0,0,0,0,37,5,0,0
08,0,0,0,0,0,0,0,0,38,8,0,0
08,0,0,0,0,0,0,0,0,39,2,0,0
08,0,0,0,0,0,0,0,0,40,8,0,0
08,0,0,0,0,0,0,0,0,41,16,0,0
08,0,0,0,0,0,0,0,0,42,15,0,0
08,0,0,0,0,0,0,0,0,43,15,0,0
08,0,0,0,0,0,0,0,0,44,11,0,0
08,0,0,0,0,0,0,0,0,45,14,0,0
08,0,0,0,0,0,0,0,0,46,13,0,0
08,0,0,0,0,0,0,0,0,47,12,0,0
08,0,0,0,0,0,0,0,0,48,9,0,0
08,0,0,0,0,0,0,0,0,49,11,0,0
08,0,0,0,0,0,0,0,0,50,13,0,0
08,0,0,0,0,0,0,0,0,51,8,0,0
08,0,0,0,0,0,0,0,0,52,12,0,0
08,0,0,0,0,0,0,0,0,53,11,0,0
08,0,0,0,0,0,0,0,0,54,8,0,0
08,0,0,0,0,0,0,0,0,55,9,0,0
08,0,0,0,0,0,0,0,0,56,4,0,0
08,0,0,0,0,0,0,0,0,57,3,0,0
08,0,0,0,0,0,0,0,0,58,2,0,0
08,0,0,0,0,0,0,0,0,59,2,0,0
09,0,0,0,0,0,0,0,0,22,2,0,0
09,0,0,0,0,0,0,0,0,26,4,0,0
09,0,0,0,0,0,0,0,0,27,4,0,0
09,0,0,0,0,0,0,0,0,28,3,0,0
09,0,0,0,0,0,0,0,0,29,4,0,0
09,0,0,0,0,0,0,0,0,30,3,0,0
09,0,0,0,0,0,0,0,0,31,6,0,0
09,0,0,0,0,0,0,0,0,32,4,0,0
09,0,0,0,0,0,0,0,0,33,2,0,0
09,0,0,0,0,0,0,0,0,34,7,0,0
09,0,0,0,0,0,0,0,0,35,5,0,0
09,0,0,0,0,0,0,0,0,36,7,0,0
09,0,0,0,0,0,0,0,0,37,3,0,0
09,0,0,0,0,0,0,0,0,38,11,0,0
09,0,0,0,0,0,0,0,0,39,6,0,0
09,0,0,0,0,0,0,0,0,40,6,0,0
09,0,0,0,0,0,0,0,0,41,19,0,0
09,0,0,0,0,0,0,0,0,42,13,0,0
09,0,0,0,0,0,0,0,0,43,10,0,0
09,0,0,0,0,0,0,0,0,44,10,0,0
09,0,0,0,0,0,0,0,0,45,10,0,0
09,0,0,0,0,0,0,0,0,46,7,0,0
09,0,0,0,0,0,0,0,0,47,4,0,0
09,0,0,0,0,0,0,0,0,48,19,0,0
09,0,0,0,0,0,0,0,0,49,6,0,0
09,0,0,0,0,0,0,0,0,50,8,0,0
09,0,0,0,0,0,0,0,0,51,9,0,0
09,0,0,0,0,0,0,0,0,52,10,0,0
09,0,0,0,0,0,0,0,0,53,13,0,0
09,0,0,0,0,0,0,0,0,54,8,0,0
09,0,0,0,0,0,0,0,0,55,12,0,0
09,0,0,0,0,0,0,0,0,56,8,0,0
09,0,0,0,0,0,0,0,0,57,6,0,0
09,0,0,0,0,0,0,0,0,58,1,0,0
09,0,0,0,0,0,0,0,0,59,1,0,0
10,0,0,0,0,0,0,0,0,20,3,0,0
10,0,0,0,0,0,0,0,0,22,4,0,0
10,0,0,0,0,0,0,0,0,23,1,0,0
10,0,0,0,0,0,0,0,0,24,1,0,0
10,0,0,0,0,0,0,0,0,25,3,0,0
10,0,0,0,0,0,0,0,0,26,2,0,0
10,0,0,0,0,0,0,0,0,27,1,0,0
10,0,0,0,0,0,0,0,0,28,5,0,0
10,0,0,0,0,0,0,0,0,29,3,0,0
10,0,0,0,0,0,0,0,0,30,9,0,0
10,0,0,0,0,0,0,0,0,31,2,0,0
10,0,0,0,0,0,0,0,0,32,1,0,0
10,0,0,0,0,0,0,0,0,33,5,0,0
10,0,0,0,0,0,0,0,0,34,8,0,0
10,0,0,0,0,0,0,0,0,35,9,0,0
10,0,0,0,0,0,0,0,0,36,5,0,0
10,0,0,0,0,0,0,0,0,37,8,0,0
10,0,0,0,0,0,0,0,0,38,9,0,0
10,0,0,0,0,0,0,0,0,39,6,0,0
10,0,0,0,0,0,0,0,0,40,11,0,0
10,0,0,0,0,0,0,0,0,41,12,0,0
10,0,0,0,0,0,0,0,0,42,4,0,0
10,0,0,0,0,0,0,0,0,43,9,0,0
10,0,0,0,0,0,0,0,0,44,7,0,0
10,0,0,0,0,0,0,0,0,45,11,0,0
10,0,0,0,0,0,0,0,0,46,16,0,0
10,0,0,0,0,0,0,0,0,47,13,0,0
10,0,0,0,0,0,0,0,0,48,13,0,0
